molregno	canonical_smiles
322284	C[C@@H](c1ccc(Br)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322285	CCCCCOC(=O)CCCOC(=O)Oc1cccc(Cl)c1
322312	COc1ccc(-c2ccc(=O)n(CCCCCCN)n2)cc1OC
322321	O=C(O)c1sccc1S(=O)(=O)Nc1ccc(Cl)cc1
322335	C[C@@H](c1ccc(F)cc1C(F)(F)F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322338	CCCCCOC(=O)CCCCC(=O)Nc1cccc(Cl)c1
322370	CCCCCOC(=O)CCCNC(=O)Cc1cccc(Cl)c1
322397	C[C@@H](c1ccc(F)c(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322408	C[C@@H](c1cccc(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322430	CC(C)C[C@@H]1NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](Cc2ccccc2)NC1=O
322441	C[C@@H](c1ccc(F)c(Cl)c1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322496	C[C@@H](c1ccc(F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322521	CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC1=O
322523	CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC1=O
322529	C[C@@H](c1ccc(F)cc1Cl)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322542	O=C(O)c1ccccc1C(=O)NCCO/C(S)=N\c1ccc(I)cc1
322588	COc1ccc(-c2ccc(=O)n(CCCCCCN=C(N)N)n2)cc1OC
322614	C[C@@H](c1ccc(S(C)(=O)=O)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322631	CSc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F
322632	COc1ccc([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)cc1.O=C(O)C(F)(F)F
322637	CCCCCOC(=O)CCCOC(=O)Nc1cccc(Cl)c1
322662	CCCCCOC(=O)CCCNC(=O)Oc1cccc(Cl)c1
322665	C[C@@H](c1ccccc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322666	C[C@@H](c1ccccc1F)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C(O)C(F)(F)F
322694	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCCO
322719	CC(O)C(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O
322755	O=C(O)CCCC(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O
322774	CC(=O)Oc1ccccc1C(=O)OCO/N=[N+](\[O-])N1CCCC1
322847	CC(C)Cc1ccc(C(C)C(=O)OCO/N=[N+](\[O-])N(C)C)cc1
322884	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
323023	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)N(CCCl)CCCl
323042	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCCOS(C)(=O)=O
323069	COc1ccc(NC(=O)/C=C/c2ccc(C(C)(C)C)cc2)cc1O
323079	COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCCCO
323092	CC(C)Cc1ccc(C(C)C(=O)OCO/N=[N+](\[O-])N2CCCC2)cc1
323218	CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1cscn1
323219	CC(=O)N[C@@H](CC(C)C)[C@@H]1N[C@@H](C(=O)O)C[C@H]1c1nccs1
323260	COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1N
323284	C[C@H](CO)N(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
323299	COc1ccc(CC(C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
323350	O=[N+]([O-])c1cn(Cc2nc(O)nc(O)c2Br)cn1
323378	CO/C(=C\c1ccc(OC)c(F)c1)C(=O)c1cc(OC)c(OC)c(OC)c1
323412	O=C(O)CCC(=O)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O
323451	CO/C(=C\c1cc(F)c(OC)c(F)c1)C(=O)c1cc(OC)c(OC)c(OC)c1
323454	COc1ccc(/C=C/C(=O)c2ccc(OC)c(OC)c2OC)cc1O
323467	COC(=O)C(C)C(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1
323478	COc1ccc(/C(C)=C/c2cc(OC)c(OC)c(OC)c2)cc1O
323529	CCOc1cc(/C=C\c2ccc(OC)c(O)c2)cc(OCC)c1OCC
323574	COc1ccc(/C=C(\C)C(=O)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
323603	COc1ccc(C(=O)/C=C/c2cc(O)c(O)c(O)c2)c(OC)c1OC
323613	O=C(CO)N/C(=C\c1ccc(Oc2ccccc2I)cc1)C(=O)O
323630	COc1ccc(/C=C(\C)C(O)c2cc(OC)c(OC)c(OC)c2)cc1O
323684	CO/C(=C\c1ccc(OC)c(O)c1)C(=O)c1cc(OC)c(OC)c(OC)c1
324056	COc1ccc(/C=C(/C)c2cc(OC)c(OC)c(OC)c2)cc1O
324100	CC/C(=C/c1ccc(OC)c(O)c1)c1cc(OC)c(OC)c(OC)c1
324163	CCOC(=O)C(=O)NCc1ccc(/C=C2/N=C(C)C(C(=O)OCC)=C2O)o1
324337	CCN1C(=O)C(CC(=O)O)S/C1=N\N=C\c1ccc([N+](=O)[O-])cc1
324418	CN1C(=O)C(CC(=O)O)S/C1=N\N=C\c1ccccc1[N+](=O)[O-]
324603	O=C(CS)NCCCCC(=O)Nc1cnc2ccccc2c1
324684	O=C(O)CC1SC(N/N=C/c2cccc([N+](=O)[O-])c2)=NC1=O
324685	O=C(O)CC1SC(N/N=C/c2ccc([N+](=O)[O-])cc2)=NC1=O
324815	CC(C)COc1cc(OC(C)C)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1
324825	O=C(CCCCCCCC(=O)Nc1ccccc1)NCCS
324872	CN(C)CC/N=C(\S)Nc1ccc(S(=O)(=O)NCc2ccc(S(N)(=O)=O)cc2)cc1
324978	COc1ccc2sc(/C=C(\C)SC)[n+](CCCS(=O)(=O)[O-])c2c1
325101	CC/C(=C\c1sc2ccc(OC)cc2[n+]1CCCS(=O)(=O)[O-])SC
325110	CN(C)CC/N=C(\S)Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1
325116	O=C(Nc1ccc(Cl)c(Cl)c1)Nc1nnc(S)s1
325294	O=C(CNC(=O)CNC(=O)c1cccc(I)c1)NCCc1ccccc1
325300	O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1nnc(S)s1
325367	N#CCOc1ccccc1CNCC(O)c1cc(Br)cs1
325368	OCCOc1ccccc1CNCC(O)c1cc(Br)cs1
325380	O=C(O)c1ccccc1CNCC(O)c1cccc(C(F)(F)F)c1
325420	CNC(=O)CNC(=O)CCOc1ccccc1CNCC(O)c1cc(Br)cs1
325514	CCCCCCCCNC(=O)Oc1cccc(OC(=O)Cc2ccccc2)c1
325557	CN(CCO)C(=O)COc1ccccc1CNCC(O)c1cc(Br)cs1
325558	O=C(O)CCOc1ccccc1CNCC(O)c1cc(Br)cs1
325603	CN(C)CC/N=C(\S)Nc1ccc(S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)cc1
325618	CCCCCCCCNC(=O)Oc1cccc(OC(=O)C(Cl)(Cl)Cl)c1
325639	CCCC[C@H](NC(=O)O[C@@H]1C(=O)NCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
325645	CCCC[C@H](NC(=O)OC1C[C@H](C)C[C@@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1
325656	O=C(O)CCCOc1ccccc1CNCC(O)c1cc(Br)cs1
325687	CCCCCCCCNC(=O)Oc1cccc(OC(=O)c2ccccc2)c1
325692	CCNC(=O)COc1ccccc1CNCC(O)c1cc(Br)cs1
325693	CNC(=O)CNC(=O)COc1ccccc1CNCC(O)c1cc(Br)cs1
325755	CCCCCCCCNC(=O)Oc1cccc(OC(=O)C(C)(C)C)c1
325766	CCCC[C@H](NC(=O)O[C@@H]1C(=O)OCC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1
325779	CCCC[C@H](NC(=O)O[C@@H]1C[C@H](C)C[C@H](C)C1)C(=O)C(=O)N[C@H](C)c1ccccc1
325786	CN(CCO)C(=O)CCOc1ccccc1CNCC(O)c1cc(Br)cs1
325805	NCCOc1ccccc1CNCC(O)c1cc(Br)cs1
325826	NCCCCOc1ccccc1CNCC(O)c1cc(Br)cs1
325848	NC(=O)COc1ccccc1CNCC(O)c1cc(Br)cs1
325889	Cc1coc(NS(=O)(=O)c2cccc(Cl)c2CC(=O)O)n1
325938	CC(C)C(O)c1cc(C#Cc2cc(C(N)=O)c(NC(N)=O)s2)cs1
326007	CC(=O)Nc1cccc(C#Cc2cc(C(N)=O)c(NC(N)=O)s2)c1
326015	NCc1ccc(Cl)cc1CNC(=O)Cc1c(Cl)ccc(N)[n+]1[O-]
326042	N#Cc1ccc(N)[n+]([O-])c1CC(=O)NCc1cc(Cl)ccc1CN
326054	NC(=O)Nc1sc(C#Cc2ccccc2Cl)cc1C(N)=O
326118	CCC(O)c1cc(C#Cc2cc(C(N)=O)c(NC(N)=O)s2)cs1
326193	CN(C)CC(=O)Nc1cccc(C#Cc2cc(C(N)=O)c(NC(N)=O)s2)c1
326208	N#Cc1cc(C#Cc2cc(C(N)=O)c(NC(N)=O)s2)cs1
326330	COC(=O)Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(C)co1
326333	CC(=O)N(C)c1ccc(S(=O)(=O)Nc2nc(C)c(C)o2)cc1
326334	NC(=O)Nc1sc(C#Cc2cccc(NC(=O)C(F)(F)F)c2)cc1C(N)=O
326453	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(Br)cccc2s1
326454	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2ccccc2s1
326459	CS(=O)(=O)O.Cc1cccc2sc(C(=O)N=C(N)N)cc12
326473	C=Cc1cccc2sc(C(=O)NC(=N)N)cc12.CS(=O)(=O)O
326480	COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1O
326492	COc1cc(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)ccc1OC(C)=O
326514	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(Cl)cccc2s1
326563	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(F)cccc2s1
326564	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(I)cccc2s1
326571	CCc1cccc2sc(C(=O)N=C(N)N)cc12.CS(=O)(=O)O
326585	CC(C)c1cccc2sc(C(=O)N=C(N)N)cc12.CS(=O)(=O)O
326597	COc1cc(/C=C/C(=O)c2ccc(O)cc2)cc(OC)c1OC
326615	NC(=O)Nc1sc(C#Cc2csc(CO)c2)cc1C(N)=O
326622	CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(C(F)(F)F)cccc2s1
326654	CC(C)(C)c1cc(/C=C2/SC(N)=NC2=O)cc(C(C)(C)C)c1O
326811	CC(C)C[C@H](NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NCC#N
326918	CC(C)C[C@H](NCc1ccc(Br)cc1)C(=O)NCC#N
326924	CC(C)C[C@H](NC(C)c1ccc(Br)cc1)C(=O)NCC#N
326932	CC(C)C[C@H](NC(C#N)c1ccc(Br)cc1)C(=O)NCC#N
327259	COc1ccc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)cc1
327261	COc1cccc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)c1
327268	COc1cc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)cc(OC)c1OC
327275	COc1cc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)ccc1O
327276	COc1ccc(C(=O)C#Cc2ccc(S(C)(=O)=O)cc2)cc1O
327355	NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1
327379	CCCCOC1CS(=O)(=O)c2cc(S(N)(=O)=O)ccc21
327471	NS(=O)(=O)c1ccc(C/N=C(/S)Nc2ccccc2)cc1
327856	O=C(O)Cc1cc(Cl)c(Oc2ccc(O)c(Br)c2)c(Cl)c1
327970	CSc1nc(/C=C(\C)[C@@H]2C/C=C\CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O2)cs1
327989	CCOC(=O)c1c(OCC)cc(C)cc1[C@H]1[C@@H](C(C)C)CC[C@@]1(C)C(=O)OCC
328005	Nc1ccc(SSCCNC(=O)/C(Cc2ccc(O)c(Cl)c2)=N/O)cc1
328014	Nc1ccc(SSCCNC(=O)/C(Cc2cccc(Br)c2)=N/O)cc1
328015	O=C(NCCSSc1ccc(F)cc1)/C(Cc1cc(F)cc(F)c1)=N/O
328034	O=C(NCCSSc1ccc(F)cc1)/C(Cc1cccc(Br)c1)=N/O
328131	COc1cc(O)c2c(c1)CCCCC[C@H](O)CCC[C@H](C)OC2=O
328300	CCCCS(=O)(=O)n1c(C)c(CC(=O)O)c2cc(F)ccc21
328360	CONC(=O)c1ccc(C)c(Nc2ncnc(N(C)CC(C)(C)C)c2C#N)c1
328413	CNc1nc(Nc2cc(C(=O)NOC)ccc2C)c(C#N)c(N(C)CC(C)(C)C)n1
328445	CONC(=O)c1ccc(C)c(Nc2nc(N)nc(N(C)CC(C)(C)C)c2C#N)c1
328472	CC(C)(C)c1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(I)c2)cc1
328482	CC(C)(C)c1ccc(CNC(=O)NCc2ccc(NS(C)(=O)=O)c(Cl)c2)cc1
328483	COC(=O)c1cc(CNC(=O)NCc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O
328490	CC(C)(C)c1ccc(CNC(=O)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328491	CC(C)(C)c1ccc(CNC(=O)NCc2ccc(NS(C)(=O)=O)c([N+](=O)[O-])c2)cc1
328495	CCOC(=O)Nc1ccc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)cc1F
328496	COCC(=O)Nc1ccc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)cc1F
328498	CCOC(=O)N/C(=N\Cc1ccc(NS(C)(=O)=O)c(F)c1)NCc1ccc(C(C)(C)C)cc1
328502	COC(=O)CNc1ccc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)cc1F
328503	CCOC(=O)CNc1ccc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)cc1F
328504	CC(C)(C)c1ccc(C/N=C(\NC#N)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328505	CON/C(=N\Cc1ccc(NS(C)(=O)=O)c(F)c1)NCc1ccc(C(C)(C)C)cc1
328524	CONC(=O)c1ccc(C)c(Nc2ncnc(NC(C)C)c2C#N)c1
328525	CC(C)(C)c1ccc(N/C(S)=N/Cc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328527	CS(=O)(=O)Nc1ccc(C/N=C(\S)NCc2ccccc2)cc1F
328532	CC(C)(C)c1ccc(CC/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328534	Cc1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328539	CC(C)(C)c1ccc(CCC/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328540	CC(C)(C)c1ccc(C(C)(C)/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328541	Cc1ccccc1C/N=C(\S)NCc1ccc(NS(C)(=O)=O)c(F)c1
328542	Cc1cccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)c1
328546	CC(C)(C)/N=C(\S)NCc1ccc(NS(C)(=O)=O)c(F)c1
328547	CCc1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328548	CCCc1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328552	COC(=O)c1cc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O
328553	CCCCc1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328554	CC(C)c1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc1
328560	CC(C)(C)c1cc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(F)c2)cc(C(C)(C)C)c1
328565	CONC(=O)c1cc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O
328566	CS(=O)(=O)Nc1ccc(C/N=C(\S)NCc2ccc(Cl)cc2)cc1F
328572	CC(C)OC(=O)c1cc(C/N=C(\S)NCc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O
328573	CC(C)(C)c1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(C#N)c2)cc1
328574	CS(=O)(=O)Nc1ccc(C/N=C(\S)NCc2ccc(Br)cc2)cc1F
328575	CS(=O)(=O)Nc1ccc(C/N=C(\S)NCc2ccc(I)cc2)cc1F
328581	CC(C)(C)c1ccc(C/N=C(\S)NCc2ccc(NS(C)(=O)=O)c(Br)c2)cc1
328650	CCCNc1ncnc(Nc2cc(C(=O)NOC)ccc2C)c1C#N
328758	CC(C)(C)[Si](C)(C)OCC1OC(n2ccc(=O)[nH]c2=O)CC1F
328887	CC(C)(C)OC(=O)CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1
328888	COC(=O)[C@@H](C)NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1
328896	C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C
328897	C[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C
328912	COC(=O)[C@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1)C(C)C
328919	COC(=O)[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1)C(C)C
328920	C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1cccc(Cl)c1)C(=O)OC(C)(C)C
328927	C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)cc1)C(=O)OC(C)(C)C
328928	Cc1ccc(NC(=O)c2nc[nH]c2C(=O)N[C@H](C)C(=O)OC(C)(C)C)cc1
328935	COc1ccc(NC(=O)c2[nH]cnc2C(=O)N[C@H](C)C(=O)OC(C)(C)C)cc1
328939	CC(C)(C)[Si](C)(C)OCC1C=CC(n2ccc(=O)[nH]c2=O)O1
328941	C[C@@H](NC(=O)c1[nH]cnc1C(=O)Nc1ccccc1)C(=O)OC(C)(C)C
328942	CCCN(CCC)C(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1
328955	CCC(=O)N(CCCCNC(=N)N)C1CCN(CCc2ccccc2)CC1
328960	CC(C)CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1
328968	CCCCCCNC(=O)c1[nH]cnc1C(=O)Nc1ccc(Cl)c(Cl)c1
329180	COC(=O)CCC/C=C(/c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)ccc1OC
329181	COC(=O)CCC/C=C(/c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(Cl)ccc1OC
329200	COC(=O)CCC/C=C(\c1cc(F)cc(C(F)(F)F)c1)c1cc(C)c(OC)c(C(=O)OC)c1
329201	COC(=O)CCC/C=C(\c1cc(F)cc(C(F)(F)F)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1
329202	Cc1nnc([C@H](OC/C=C/Br)[C@H](O)[C@@H](O)[C@@H](OC/C=C/Br)c2nnc(C)o2)o1
329209	COC(=O)CCC/C=C(\c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(Cl)ccc1OC
329210	COC(=O)CCC/C=C(/c1cc(F)cc(C(F)(F)F)c1)c1cc(C)c(OC)c(C(=O)OC)c1
329220	COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(C)c(OC)c(C(=O)OC)c1
329227	COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1
329228	COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(Cl)ccc1OC
329401	CC(C)OC(=O)C(=O)/C=C(\O)c1cccn1Cc1ccc(F)cc1
329408	CCCCOC(=O)C(=O)/C=C(\O)c1cccn1Cc1ccc(F)cc1
329437	CN[C@@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1
329483	CCc1cc(Nc2cc(=O)n(CCCCCCO)c(=O)[nH]2)ccc1C
329484	CCc1cc(Nc2cc(=O)n(CCCCCCCCO)c(=O)[nH]2)ccc1C
329504	CCc1cc(Nc2cc(=O)n(C/C=C/CO)c(=O)[nH]2)ccc1C
329511	CCc1cc(Nc2cc(=O)n(CCOCCO)c(=O)[nH]2)ccc1C
329513	CCC(=O)NCn1c(=O)cc(Nc2ccc(C)c(CC)c2)[nH]c1=O
329522	CCc1cc(Nc2cc(=O)n(CCOCCOCCO)c(=O)[nH]2)ccc1C
329523	CCc1cc(Nc2cc(=O)n(CCOC(C)=O)c(=O)[nH]2)ccc1C
329524	CCc1cc(Nc2cc(=O)n(CCCCNC(=O)CCl)c(=O)[nH]2)ccc1C
329527	CCc1cc(Nc2cc(=O)n(CCCOC(C)=O)c(=O)[nH]2)ccc1C
329528	CCc1cc(Nc2cc(=O)n(CCCCOC(C)=O)c(=O)[nH]2)ccc1C
329533	CCc1cc(Nc2cc(=O)n(CCCCCOC(C)=O)c(=O)[nH]2)ccc1C
329542	CCc1cc(Nc2cc(=O)n(CCOCCOC)c(=O)[nH]2)ccc1C
329550	CCc1cc(Nc2cc(=O)n(CCCCC#N)c(=O)[nH]2)ccc1C
329557	CCc1cc(Nc2cc(=O)n(CCCC(=O)O)c(=O)[nH]2)ccc1C
329558	CCOC(=O)CCCn1c(=O)cc(Nc2ccc(C)c(CC)c2)[nH]c1=O
329567	CCOC(=O)CCCCn1c(=O)cc(Nc2ccc(C)c(CC)c2)[nH]c1=O
329573	CCc1cc(Nc2cc(=O)n(CCCC(C)=O)c(=O)[nH]2)ccc1C
329575	CCc1cc(Nc2cc(=O)n(CCCCNCCO)c(=O)[nH]2)ccc1C
329578	CCc1cc(Nc2cc(=O)n(CCCCCO)c(=O)[nH]2)ccc1C
329579	CCc1cc(Nc2cc(=O)n(CCCC(O)CO)c(=O)[nH]2)ccc1C
329587	O=C(NC(=O)c1ccc(F)cc1Cl)Nc1ccc(C(=O)O)c(O)c1
329588	O=C(NC(=O)c1ccc(Cl)cc1Cl)Nc1cc(O)c(C(=O)O)cc1Cl
329589	CNC(=O)Nc1ccc(OC)c(NC(=O)NC(=O)c2cc(F)c(F)cc2Cl)c1
329597	O=C(NC(=O)c1ccc(F)cc1Cl)Nc1ccc(C(=O)O)cc1OC(F)(F)F
329598	O=C(NC(=O)c1ccc(F)cc1Cl)Nc1ccc(O)c(O)c1
329604	O=C(O)C(=O)/C=C(\O)c1cc(I)cn1Cc1ccc(F)cc1
329614	COc1cc(C(N)=O)ccc1NC(=O)NC(=O)c1ccc(F)cc1Cl
329622	COc1ccc(O)cc1NC(=O)NC(=O)c1ccc(F)cc1Cl
329623	NS(=O)(=O)c1ccc(NC(=O)NC(=O)c2ccc(F)cc2Cl)c(Cl)c1
329632	O=C(NCc1ccc(C(=O)O)cc1)NC(=O)c1ccc(F)cc1Cl
329633	NS(=O)(=O)c1ccc(Cl)c(NC(=O)NC(=O)c2ccc(F)cc2Cl)c1
329636	Nc1cc(NC(=O)NC(=O)c2ccc(F)cc2Cl)ccc1C(=O)O
329642	COc1ccc([N+](=O)[O-])cc1NC(=O)NC(=O)c1ccc(Cl)cc1Cl
329649	O=C(NC(=O)c1ccccc1Cl)Nc1ccc(C(=O)O)cc1Cl
329650	COc1ccc(N)cc1NC(=O)NC(=O)c1ccc(Cl)cc1Cl
329651	CNC(=O)Nc1ccc(Cl)c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)c1
329656	COc1cc(C(=O)O)ccc1NC(=O)NC(=O)c1ccccc1Cl
329657	COc1cc(C(=O)O)ccc1NC(=O)NC(=O)c1ccc(Cl)cc1Cl
329658	CNC(=O)c1ccc(Cl)c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)c1
329659	CNC(=O)c1ccc(OC)c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)c1
329662	O=C(O)C(=O)/C=C(\O)c1cccc(NS(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)c1
329663	N#Cc1cc(Cl)c(Cl)cc1COc1cccc(/C(O)=C/C(=O)C(=O)O)c1
329664	O=C(NC(=O)c1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1Cl
329665	COc1cc(C(=O)O)ccc1NC(=O)NC(=O)c1ccccc1F
329666	CNC(=O)c1ccc(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)c(OC)c1
329667	COc1cc(C(=O)O)c(O)cc1NC(=O)NC(=O)c1ccc(F)cc1Cl
329672	COc1cc(C(=O)O)ccc1NC(=O)NC(=O)c1ccc(F)cc1Cl
329674	COc1cc(C(=O)O)c(O)cc1NC(=O)NC(=O)c1cc(F)c(F)cc1Cl
329675	COc1cc(CO)ccc1NC(=O)NC(=O)c1ccc(F)cc1Cl
329681	O=C(NC(=O)c1ccc(F)cc1Cl)Nc1ccc(C(=O)O)cc1Cl
329682	COC(=O)c1ccc(NC(=O)NC(=O)c2ccccc2F)c(OC)c1
329683	COc1cc(C(=O)O)ccc1NC(=O)NC(=O)c1ccccc1Br
329688	O=C(O)C(=O)/C=C(\O)c1ccsc1Sc1cccc(Cl)c1
329689	O=C(NC(=O)c1ccc(Cl)cc1Cl)Nc1cccc(O)c1
329690	COc1ccc(O)cc1NC(=O)NC(=O)c1ccccc1Cl
329691	O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(O)c(C(=O)O)cc1Cl
329692	O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1ccc(C(=O)O)cc1OCC(F)(F)F
329699	O=C(NC(=O)c1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)cc1
329700	O=C(NC(=O)c1ccc(Cl)cc1Cl)Nc1ccc(C(=O)O)c(O)c1
329701	CC(=O)Nc1ccc(Cl)c(NC(=O)NC(=O)c2cc(F)c(F)cc2Cl)c1
329702	COc1ccc(NC(C)=O)cc1NC(=O)NC(=O)c1cc(F)c(F)cc1Cl
329711	O=C(O)C(=O)/C=C(\O)c1cccc(Cc2cc(Br)cc(Br)c2)c1
329720	CCCCS(=O)(=O)N1CCCC(Cc2ccc(Cl)cc2)(/C(O)=C/C(=O)C(=O)O)C1
